Id;Kolejka;season;home;away;date;hour;gh;ga;IsCancelled;IsWalkover;note
17482;22;2019/2020;Jagiellonia Białystok;Korona Kielce;2020-02-16;12:30;0;0;0;0;
17483;22;2019/2020;ŁKS Łódź;Wisła Płock;2020-02-15;15:00;0;0;0;0;
17484;22;2019/2020;Raków Częstochowa;Legia Warszawa;2020-02-15;20:00;2;2;0;0;
17485;22;2019/2020;Górnik Zabrze;Arka Gdynia;2020-02-14;18:00;2;0;0;0;
17486;22;2019/2020;Lechia Gdańsk;Piast Gliwice;2020-02-14;20:30;1;0;0;0;
17487;22;2019/2020;Cracovia;Lech Poznań;2020-02-16;17:30;2;1;0;0;
17488;23;2019/2020;Wisła Kraków;Korona Kielce;2020-02-23;15:00;2;0;0;0;
17489;23;2019/2020;Wisła Płock;Zagłębie Lubin;2020-02-23;12:30;1;1;0;0;
17490;23;2019/2020;Lech Poznań;Lechia Gdańsk;2020-02-23;17:30;2;0;0;0;
17491;23;2019/2020;Piast Gliwice;Cracovia;2020-02-22;20:00;1;0;0;0;
17492;23;2019/2020;Arka Gdynia;Raków Częstochowa;2020-02-22;15:00;3;2;0;0;
17493;23;2019/2020;Legia Warszawa;Jagiellonia Białystok;2020-02-22;17:30;4;0;0;0;
17494;23;2019/2020;ŁKS Łódź;Pogoń Szczecin;2020-02-21;18:00;0;0;0;0;
17495;23;2019/2020;Śląsk Wrocław;Górnik Zabrze;2020-02-21;20:30;2;1;0;0;
17496;24;2019/2020;Raków Częstochowa;Piast Gliwice;2020-02-28;18:00;2;0;0;0;
17497;24;2019/2020;Legia Warszawa;Cracovia;2020-02-29;20:00;2;1;0;0;
17498;24;2019/2020;Górnik Zabrze;Pogoń Szczecin;2020-02-29;17:30;3;1;0;0;
17499;24;2019/2020;Zagłębie Lubin;Śląsk Wrocław;2020-03-01;17:30;3;1;0;0;
17500;24;2019/2020;Wisła Kraków;Wisła Płock;2020-02-29;15:00;2;2;0;0;
17501;24;2019/2020;Korona Kielce;Lechia Gdańsk;2020-03-01;12:30;1;2;0;0;
17502;24;2019/2020;Jagiellonia Białystok;Lech Poznań;2020-02-28;20:30;1;1;0;0;
17503;24;2019/2020;Arka Gdynia;ŁKS Łódź;2020-03-01;15:00;1;1;0;0;
17504;25;2019/2020;ŁKS Łódź;Zagłębie Lubin;2020-03-04;18:00;3;2;0;0;
17505;25;2019/2020;Lech Poznań;Górnik Zabrze;2020-03-03;18:00;4;1;0;0;
17506;25;2019/2020;Wisła Płock;Raków Częstochowa;2020-03-03;18:00;0;2;0;0;
17507;25;2019/2020;Śląsk Wrocław;Korona Kielce;2020-03-04;18:00;2;1;0;0;
17508;25;2019/2020;Lechia Gdańsk;Legia Warszawa;2020-03-04;20:30;0;2;0;0;
17509;25;2019/2020;Piast Gliwice;Arka Gdynia;2020-03-04;20:30;1;0;0;0;
17510;25;2019/2020;Pogoń Szczecin;Jagiellonia Białystok;2020-03-03;20:30;1;2;0;0;
17511;25;2019/2020;Cracovia;Wisła Kraków;2020-03-03;20:30;0;2;0;0;
17512;26;2019/2020;Raków Częstochowa;Pogoń Szczecin;2020-03-08;12:30;0;0;0;0;
17513;26;2019/2020;Legia Warszawa;Piast Gliwice;2020-03-08;17:30;1;2;0;0;
17514;26;2019/2020;Wisła Kraków;Lech Poznań;2020-03-08;15:00;1;1;0;0;
17515;26;2019/2020;Górnik Zabrze;Cracovia;2020-03-06;20:30;3;2;0;0;
17516;26;2019/2020;Zagłębie Lubin;Lechia Gdańsk;2020-03-07;17:30;4;4;0;0;
17517;26;2019/2020;Korona Kielce;ŁKS Łódź;2020-03-09;18:00;1;0;0;0;
17518;26;2019/2020;Arka Gdynia;Wisła Płock;2020-03-07;15:00;1;2;0;0;
17519;26;2019/2020;Jagiellonia Białystok;Śląsk Wrocław;2020-03-07;20:00;1;0;0;0;
17520;27;2019/2020;Lechia Gdańsk;Arka Gdynia;2020-05-31;17:30;4;3;0;0;
17521;27;2019/2020;Lech Poznań;Legia Warszawa;2020-05-30;20:00;0;1;0;0;
17522;27;2019/2020;Wisła Płock;Korona Kielce;2020-05-31;12:30;1;4;0;0;
17523;27;2019/2020;Cracovia;Jagiellonia Białystok;2020-05-31;15:00;0;1;0;0;
17524;27;2019/2020;ŁKS Łódź;Górnik Zabrze;2020-05-30;15:00;0;1;0;0;
17525;27;2019/2020;Piast Gliwice;Wisła Kraków;2020-05-30;17:30;4;0;0;0;
17526;27;2019/2020;Pogoń Szczecin;Zagłębie Lubin;2020-05-29;20:30;0;3;0;0;
17527;27;2019/2020;Śląsk Wrocław;Raków Częstochowa;2020-05-29;18:00;1;1;0;0;
17528;28;2019/2020;Jagiellonia Białystok;Wisła Płock;2020-06-06;15:00;2;2;0;0;
17529;28;2019/2020;Wisła Kraków;Legia Warszawa;2020-06-07;17:30;1;3;0;0;
17530;28;2019/2020;Korona Kielce;Piast Gliwice;2020-06-05;18:00;1;2;0;0;
17531;28;2019/2020;Pogoń Szczecin;Cracovia;2020-06-06;20:00;1;0;0;0;
17532;28;2019/2020;Górnik Zabrze;Lechia Gdańsk;2020-06-05;20:30;2;2;0;0;
17533;28;2019/2020;Arka Gdynia;Śląsk Wrocław;2020-06-07;15:00;2;1;0;0;
17534;28;2019/2020;Raków Częstochowa;ŁKS Łódź;2020-06-07;12:30;1;1;0;0;
17535;28;2019/2020;Zagłębie Lubin;Lech Poznań;2020-06-06;17:30;3;3;0;0;
17536;29;2019/2020;Lech Poznań;Pogoń Szczecin;2020-06-09;20:30;4;0;0;0;
17537;29;2019/2020;Zagłębie Lubin;Korona Kielce;2020-06-09;20:30;1;1;0;0;
17538;29;2019/2020;Legia Warszawa;Arka Gdynia;2020-06-10;20:30;5;1;0;0;
17539;29;2019/2020;Wisła Płock;Śląsk Wrocław;2020-06-10;18:00;1;2;0;0;
17540;29;2019/2020;Lechia Gdańsk;Cracovia;2020-06-09;18:00;1;3;0;0;
17541;29;2019/2020;ŁKS Łódź;Jagiellonia Białystok;2020-06-10;20:30;0;3;0;0;
17542;29;2019/2020;Wisła Kraków;Raków Częstochowa;2020-06-10;18:00;3;2;0;0;
17543;29;2019/2020;Piast Gliwice;Górnik Zabrze;2020-06-09;18:00;0;0;0;0;
17544;30;2019/2020;Jagiellonia Białystok;Piast Gliwice;2020-06-14;18:00;0;2;0;0;
17545;30;2019/2020;Korona Kielce;Lech Poznań;2020-06-14;18:00;0;3;0;0;
17546;30;2019/2020;Górnik Zabrze;Legia Warszawa;2020-06-14;18:00;2;0;0;0;
17547;30;2019/2020;Cracovia;Wisła Płock;2020-06-14;18:00;1;1;0;0;
17548;30;2019/2020;Raków Częstochowa;Zagłębie Lubin;2020-06-14;18:00;2;1;0;0;
17549;30;2019/2020;Śląsk Wrocław;ŁKS Łódź;2020-06-14;18:00;4;0;0;0;
17550;30;2019/2020;Pogoń Szczecin;Lechia Gdańsk;2020-06-14;18:00;1;1;0;0;
17551;30;2019/2020;Arka Gdynia;Wisła Kraków;2020-06-14;18:00;0;0;0;0;
17552;31;2019/2020;Wisła Płock;Arka Gdynia;2020-06-20;15:00;0;0;0;0;
17553;31;2019/2020;Cracovia;Jagiellonia Białystok;2020-06-21;15:00;1;2;0;0;
17554;31;2019/2020;Górnik Zabrze;Korona Kielce;2020-06-19;20:30;3;2;0;0;
17555;31;2019/2020;Pogoń Szczecin;Lechia Gdańsk;2020-06-21;12:30;0;1;0;0;
17556;31;2019/2020;Zagłębie Lubin;ŁKS Łódź;2020-06-19;18:00;1;0;0;0;
17557;31;2019/2020;Legia Warszawa;Śląsk Wrocław;2020-06-21;17:30;2;0;0;0;
17558;31;2019/2020;Piast Gliwice;Lech Poznań;2020-06-20;17:30;0;2;0;0;
17559;31;2019/2020;Raków Częstochowa;Wisła Kraków;2020-06-20;20:00;3;1;0;0;
17560;32;2019/2020;Arka Gdynia;Zagłębie Lubin;2020-06-23;18:00;3;2;0;0;
17561;32;2019/2020;Lechia Gdańsk;Piast Gliwice;2020-06-24;18:00;1;0;0;0;
17562;32;2019/2020;Lech Poznań;Pogoń Szczecin;2020-06-24;20:30;0;0;0;0;
17563;32;2019/2020;Śląsk Wrocław;Cracovia;2020-06-25;19:00;3;2;0;0;
17564;32;2019/2020;Korona Kielce;Raków Częstochowa;2020-06-23;18:00;0;1;0;0;
17565;32;2019/2020;Jagiellonia Białystok;Legia Warszawa;2020-06-24;20:30;0;0;0;0;
17566;32;2019/2020;ŁKS Łódź;Górnik Zabrze;2020-06-23;20:30;1;3;0;0;
17567;32;2019/2020;Wisła Kraków;Wisła Płock;2020-06-23;20:30;1;0;0;0;
17568;33;2019/2020;Raków Częstochowa;Arka Gdynia;2020-06-26;18:00;3;2;0;0;
17569;33;2019/2020;Górnik Zabrze;Wisła Kraków;2020-06-27;20:00;0;1;0;0;
17570;33;2019/2020;Jagiellonia Białystok;Lechia Gdańsk;2020-06-28;15:00;1;2;0;0;
17571;33;2019/2020;Zagłębie Lubin;Korona Kielce;2020-06-26;20:30;2;1;0;0;
17572;33;2019/2020;Śląsk Wrocław;Lech Poznań;2020-06-28;17:30;2;2;0;0;
17573;33;2019/2020;Legia Warszawa;Piast Gliwice;2020-06-27;17:30;1;1;0;0;
17574;33;2019/2020;Wisła Płock;ŁKS Łódź;2020-06-27;15:00;2;0;0;0;
17575;33;2019/2020;Cracovia;Pogoń Szczecin;2020-06-29;18:00;2;1;0;0;
17576;34;2019/2020;Lechia Gdańsk;Cracovia;2020-07-04;20:00;0;3;0;0;
17577;34;2019/2020;Wisła Płock;Górnik Zabrze;2020-07-06;18:00;1;0;0;0;
17578;34;2019/2020;Lech Poznań;Legia Warszawa;2020-07-04;17:30;2;1;0;0;
17579;34;2019/2020;Piast Gliwice;Śląsk Wrocław;2020-07-05;17:30;1;0;0;0;
17580;34;2019/2020;Pogoń Szczecin;Jagiellonia Białystok;2020-07-05;15:00;2;2;0;0;
17581;34;2019/2020;Raków Częstochowa;Zagłębie Lubin;2020-07-04;15:00;1;2;0;0;
17582;34;2019/2020;ŁKS Łódź;Wisła Kraków;2020-07-03;18:00;1;2;0;0;
17583;34;2019/2020;Korona Kielce;Arka Gdynia;2020-07-03;20:30;1;1;0;0;
17584;35;2019/2020;Śląsk Wrocław;Pogoń Szczecin;2020-07-12;12:30;2;2;0;0;
17585;35;2019/2020;Legia Warszawa;Cracovia;2020-07-11;17:30;2;0;0;0;
17586;35;2019/2020;Górnik Zabrze;Raków Częstochowa;2020-07-10;20:30;4;1;0;0;
17587;35;2019/2020;Arka Gdynia;ŁKS Łódź;2020-07-11;15:00;3;2;0;0;
17588;35;2019/2020;Lech Poznań;Lechia Gdańsk;2020-07-12;17:30;3;2;0;0;
17589;35;2019/2020;Wisła Kraków;Korona Kielce;2020-07-11;20:00;1;1;0;0;
17590;35;2019/2020;Piast Gliwice;Jagiellonia Białystok;2020-07-12;15:00;2;0;0;0;
17591;35;2019/2020;Zagłębie Lubin;Wisła Płock;2020-07-10;18:00;0;1;0;0;
17592;36;2019/2020;Arka Gdynia;Górnik Zabrze;2020-07-14;20:30;1;2;0;0;
17593;36;2019/2020;Zagłębie Lubin;Wisła Kraków;2020-07-14;20:30;3;1;0;0;
17594;36;2019/2020;Lechia Gdańsk;Legia Warszawa;2020-07-15;20:30;0;0;0;0;
17595;36;2019/2020;Pogoń Szczecin;Piast Gliwice;2020-07-15;20:30;1;0;0;0;
17596;36;2019/2020;Cracovia;Lech Poznań;2020-07-15;20:30;1;2;0;0;
17597;36;2019/2020;Wisła Płock;Korona Kielce;2020-07-14;20:30;3;1;0;0;
17598;36;2019/2020;Jagiellonia Białystok;Śląsk Wrocław;2020-07-15;20:30;2;1;0;0;
17599;36;2019/2020;ŁKS Łódź;Raków Częstochowa;2020-07-14;20:30;3;2;0;0;
17600;37;2019/2020;Śląsk Wrocław;Lechia Gdańsk;2020-07-19;17:30;1;2;0;0;
17601;37;2019/2020;Korona Kielce;ŁKS Łódź;2020-07-18;17:30;2;0;0;0;
17602;37;2019/2020;Górnik Zabrze;Zagłębie Lubin;2020-07-18;17:30;0;2;0;0;
17603;37;2019/2020;Wisła Kraków;Arka Gdynia;2020-07-18;17:30;0;1;0;0;
17604;37;2019/2020;Piast Gliwice;Cracovia;2020-07-19;17:30;1;1;0;0;
17605;37;2019/2020;Lech Poznań;Jagiellonia Białystok;2020-07-19;17:30;4;0;0;0;
17606;37;2019/2020;Raków Częstochowa;Wisła Płock;2020-07-18;17:30;2;1;0;0;
17607;37;2019/2020;Legia Warszawa;Pogoń Szczecin;2020-07-19;17:30;1;2;0;0;
17608;1;2020/2021;Cracovia;Pogoń Szczecin;2020-08-22;15:00;2;1;0;0;
17609;1;2020/2021;Jagiellonia Białystok;Wisła Kraków;2020-08-24;18:00;1;1;0;0;
17610;1;2020/2021;Zagłębie Lubin;Lech Poznań;2020-08-21;18:00;2;1;0;0;
17611;1;2020/2021;Warta Poznań;Lechia Gdańsk;2020-08-23;15:00;0;1;0;0;
17612;1;2020/2021;Raków Częstochowa;Legia Warszawa;2020-08-22;20:00;1;2;0;0;
17613;1;2020/2021;Śląsk Wrocław;Piast Gliwice;2020-08-22;17:30;2;0;0;0;
17614;1;2020/2021;Wisła Płock;Stal Mielec;2020-08-23;12:30;1;1;0;0;
17615;1;2020/2021;Górnik Zabrze;Podbeskidzie Bielsko-Biała;2020-08-23;17:30;4;2;0;0;
17616;2;2020/2021;Legia Warszawa;Jagiellonia Białystok;2020-08-29;20:00;1;2;0;0;
17617;2;2020/2021;Zagłębie Lubin;Warta Poznań;2020-08-28;18:00;1;0;0;0;
17618;2;2020/2021;Podbeskidzie Bielsko-Biała;Cracovia;2020-08-30;15:00;2;2;0;0;
17619;2;2020/2021;Stal Mielec;Górnik Zabrze;2020-08-28;20:30;0;2;0;0;
17620;2;2020/2021;Piast Gliwice;Pogoń Szczecin;2020-08-30;12:30;0;1;0;0;
17621;2;2020/2021;Wisła Kraków;Śląsk Wrocław;2020-08-29;17:30;1;3;0;0;
17622;2;2020/2021;Lechia Gdańsk;Raków Częstochowa;2020-08-29;15:00;1;3;0;0;
17623;2;2020/2021;Lech Poznań;Wisła Płock;2020-08-30;17:30;2;2;0;0;
17624;3;2020/2021;Warta Poznań;Piast Gliwice;2020-09-12;17:30;0;0;0;0;
17625;3;2020/2021;Raków Częstochowa;Zagłębie Lubin;2020-09-14;18:00;2;1;0;0;
17626;3;2020/2021;Śląsk Wrocław;Lech Poznań;2020-09-12;20:00;3;3;0;0;
17627;3;2020/2021;Cracovia;Stal Mielec;2020-09-12;15:00;1;1;0;0;
17628;3;2020/2021;Jagiellonia Białystok;Podbeskidzie Bielsko-Biała;2020-09-11;18:00;2;2;0;0;
17629;3;2020/2021;Górnik Zabrze;Lechia Gdańsk;2020-09-13;17:30;3;0;0;0;
17630;3;2020/2021;Wisła Płock;Legia Warszawa;2020-09-11;20:30;0;1;0;0;
17631;3;2020/2021;Pogoń Szczecin;Wisła Kraków;2020-09-13;15:00;2;2;0;0;
17632;4;2020/2021;Lech Poznań;Warta Poznań;2020-09-20;17:30;1;0;0;0;
17633;4;2020/2021;Lechia Gdańsk;Stal Mielec;2020-09-19;15:00;4;2;0;0;
17634;4;2020/2021;Piast Gliwice;Jagiellonia Białystok;2020-09-21;18:00;0;1;0;0;
17635;4;2020/2021;Zagłębie Lubin;Cracovia;2020-09-20;15:00;1;1;0;0;
17636;4;2020/2021;Legia Warszawa;Górnik Zabrze;2020-09-19;20:00;1;3;0;0;
17637;4;2020/2021;Pogoń Szczecin;Śląsk Wrocław;2020-09-19;17:30;1;0;0;0;
17638;4;2020/2021;Wisła Kraków;Wisła Płock;2020-09-18;20:30;0;3;0;0;
17639;4;2020/2021;Podbeskidzie Bielsko-Biała;Raków Częstochowa;2020-09-18;18:00;1;4;0;0;
17640;5;2020/2021;Jagiellonia Białystok;Zagłębie Lubin;2020-09-26;20:00;0;1;0;0;
17641;5;2020/2021;Legia Warszawa;Śląsk Wrocław;2020-10-21;18:00;2;1;0;0;
17642;5;2020/2021;Lechia Gdańsk;Podbeskidzie Bielsko-Biała;2020-09-26;17:30;4;0;0;0;
17643;5;2020/2021;Wisła Płock;Warta Poznań;2020-09-25;18:00;1;3;0;0;
17644;5;2020/2021;Lech Poznań;Pogoń Szczecin;2020-12-16;20:30;0;4;0;0;
17645;5;2020/2021;Stal Mielec;Piast Gliwice;2020-09-28;18:00;3;2;0;0;
17646;5;2020/2021;Cracovia;Raków Częstochowa;2020-09-26;15:00;2;2;0;0;
17647;5;2020/2021;Górnik Zabrze;Wisła Kraków;2020-09-25;20:30;0;0;0;0;
17648;6;2020/2021;Wisła Kraków;Lechia Gdańsk;2020-10-28;18:00;1;3;0;0;
17649;6;2020/2021;Piast Gliwice;Lech Poznań;2020-10-04;17:30;1;4;0;0;
17650;6;2020/2021;Warta Poznań;Legia Warszawa;2020-11-02;18:00;0;3;0;0;
17651;6;2020/2021;Podbeskidzie Bielsko-Biała;Stal Mielec;2020-10-03;15:00;1;0;0;0;
17652;6;2020/2021;Śląsk Wrocław;Cracovia;2020-10-02;20:30;3;1;0;0;
17653;6;2020/2021;Raków Częstochowa;Wisła Płock;2020-10-02;18:00;3;0;0;0;
17654;6;2020/2021;Zagłębie Lubin;Górnik Zabrze;2020-10-03;20:00;2;0;0;0;
17655;6;2020/2021;Pogoń Szczecin;Jagiellonia Białystok;2020-10-30;18:00;3;0;0;0;
17656;7;2020/2021;Lechia Gdańsk;Pogoń Szczecin;2020-10-19;20:30;0;1;0;0;
17657;7;2020/2021;Legia Warszawa;Zagłębie Lubin;2020-10-18;17:30;2;1;0;0;
17658;7;2020/2021;Górnik Zabrze;Raków Częstochowa;2020-10-17;17:30;1;3;0;0;
17659;7;2020/2021;Jagiellonia Białystok;Lech Poznań;2020-10-17;20:00;2;1;0;0;
17660;7;2020/2021;Wisła Płock;Śląsk Wrocław;2020-10-18;12:30;1;0;0;0;
17661;7;2020/2021;Stal Mielec;Wisła Kraków;2020-10-18;15:00;0;6;0;0;
17662;7;2020/2021;Cracovia;Piast Gliwice;2020-10-17;15:00;1;0;0;0;
17663;7;2020/2021;Podbeskidzie Bielsko-Biała;Warta Poznań;2020-10-19;18:00;1;2;0;0;
17664;8;2020/2021;Pogoń Szczecin;Legia Warszawa;2020-10-24;20:00;0;0;0;0;
17665;8;2020/2021;Wisła Kraków;Podbeskidzie Bielsko-Biała;2020-10-24;15:00;3;0;0;0;
17666;8;2020/2021;Zagłębie Lubin;Lechia Gdańsk;2020-10-23;20:30;1;1;0;0;
17667;8;2020/2021;Śląsk Wrocław;Jagiellonia Białystok;2020-10-24;17:30;1;0;0;0;
17668;8;2020/2021;Lech Poznań;Cracovia;2020-10-25;17:30;1;1;0;0;
17669;8;2020/2021;Raków Częstochowa;Stal Mielec;2020-10-25;15:00;2;1;0;0;
17670;8;2020/2021;Piast Gliwice;Wisła Płock;2020-10-23;18:00;2;2;0;0;
17671;8;2020/2021;Warta Poznań;Górnik Zabrze;2020-10-26;18:00;0;1;0;0;
17672;9;2020/2021;Stal Mielec;Warta Poznań;2020-11-07;15:00;0;1;0;0;
17673;9;2020/2021;Legia Warszawa;Lech Poznań;2020-11-08;15:00;2;1;0;0;
17674;9;2020/2021;Raków Częstochowa;Wisła Kraków;2020-11-08;17:30;0;0;0;0;
17675;9;2020/2021;Lechia Gdańsk;Śląsk Wrocław;2020-11-20;18:00;3;2;0;0;
17676;9;2020/2021;Górnik Zabrze;Piast Gliwice;2020-11-20;20:30;1;2;0;0;
17677;9;2020/2021;Podbeskidzie Bielsko-Biała;Zagłębie Lubin;2020-11-24;18:00;2;1;0;0;
17678;9;2020/2021;Wisła Płock;Pogoń Szczecin;2020-12-02;18:00;0;0;0;0;
17679;9;2020/2021;Cracovia;Jagiellonia Białystok;2020-11-07;17:30;3;1;0;0;
17680;10;2020/2021;Lech Poznań;Raków Częstochowa;2020-11-22;12:30;3;3;0;0;
17681;10;2020/2021;Jagiellonia Białystok;Wisła Płock;2020-11-23;20:30;5;2;0;0;
17682;10;2020/2021;Warta Poznań;Wisła Kraków;2020-11-21;20:00;2;1;0;0;
17683;10;2020/2021;Zagłębie Lubin;Stal Mielec;2020-11-21;17:30;2;2;0;0;
17684;10;2020/2021;Pogoń Szczecin;Podbeskidzie Bielsko-Biała;2020-11-09;18:00;1;1;0;0;
17685;10;2020/2021;Piast Gliwice;Lechia Gdańsk;2020-11-23;18:00;2;0;0;0;
17686;10;2020/2021;Śląsk Wrocław;Górnik Zabrze;2020-11-07;20:00;0;0;0;0;
17687;10;2020/2021;Cracovia;Legia Warszawa;2020-11-22;17:30;0;1;0;0;
17688;11;2020/2021;Legia Warszawa;Piast Gliwice;2020-11-29;17:30;2;2;0;0;
17689;11;2020/2021;Lechia Gdańsk;Lech Poznań;2020-11-30;18:00;0;1;0;0;
17690;11;2020/2021;Wisła Płock;Cracovia;2020-11-27;18:00;0;1;0;0;
17691;11;2020/2021;Wisła Kraków;Zagłębie Lubin;2020-11-28;20:00;1;2;0;0;
17692;11;2020/2021;Stal Mielec;Jagiellonia Białystok;2020-11-28;15:00;3;1;0;0;
17693;11;2020/2021;Górnik Zabrze;Pogoń Szczecin;2020-11-27;20:30;2;1;0;0;
17694;11;2020/2021;Raków Częstochowa;Warta Poznań;2020-11-29;15:00;1;0;0;0;
17695;11;2020/2021;Podbeskidzie Bielsko-Biała;Śląsk Wrocław;2020-11-28;17:30;0;2;0;0;
17696;12;2020/2021;Pogoń Szczecin;Stal Mielec;2020-12-07;18:00;2;0;0;0;
17697;12;2020/2021;Śląsk Wrocław;Raków Częstochowa;2020-12-05;17:30;1;0;0;0;
17698;12;2020/2021;Jagiellonia Białystok;Warta Poznań;2020-12-05;15:00;4;3;0;0;
17699;12;2020/2021;Legia Warszawa;Lechia Gdańsk;2020-12-05;20:00;2;0;0;0;
17700;12;2020/2021;Wisła Płock;Górnik Zabrze;2020-12-07;20:30;0;1;0;0;
17701;12;2020/2021;Piast Gliwice;Zagłębie Lubin;2020-12-06;15:00;1;1;0;0;
17702;12;2020/2021;Cracovia;Wisła Kraków;2020-12-04;20:30;1;1;0;0;
17703;12;2020/2021;Lech Poznań;Podbeskidzie Bielsko-Biała;2020-12-06;17:30;4;0;0;0;
17704;13;2020/2021;Stal Mielec;Lech Poznań;2020-12-13;15:00;1;1;0;0;
17705;13;2020/2021;Raków Częstochowa;Jagiellonia Białystok;2020-12-13;17:30;3;2;0;0;
17706;13;2020/2021;Lechia Gdańsk;Wisła Płock;2020-12-14;18:00;0;1;0;0;
17707;13;2020/2021;Wisła Kraków;Legia Warszawa;2020-12-12;20:00;1;2;0;0;
17708;13;2020/2021;Górnik Zabrze;Cracovia;2020-12-12;17:30;0;2;0;0;
17709;13;2020/2021;Podbeskidzie Bielsko-Biała;Piast Gliwice;2020-12-11;18:00;0;5;0;0;
17710;13;2020/2021;Warta Poznań;Pogoń Szczecin;2020-12-12;15:00;1;2;0;0;
17711;13;2020/2021;Zagłębie Lubin;Śląsk Wrocław;2020-12-11;20:30;2;1;0;0;
17712;14;2020/2021;Lech Poznań;Wisła Kraków;2020-12-19;20:00;0;1;0;0;
17713;14;2020/2021;Cracovia;Lechia Gdańsk;2020-12-19;17:30;0;3;0;0;
17714;14;2020/2021;Jagiellonia Białystok;Górnik Zabrze;2020-12-20;17:30;1;0;0;0;
17715;14;2020/2021;Piast Gliwice;Raków Częstochowa;2020-12-20;15:00;0;0;0;0;
17716;14;2020/2021;Śląsk Wrocław;Warta Poznań;2020-12-17;18:00;2;1;0;0;
17717;14;2020/2021;Pogoń Szczecin;Zagłębie Lubin;2020-12-19;15:00;1;0;0;0;
17718;14;2020/2021;Legia Warszawa;Stal Mielec;2020-12-18;20:30;2;3;0;0;
17719;14;2020/2021;Wisła Płock;Podbeskidzie Bielsko-Biała;2020-12-18;18:00;4;1;0;0;
17720;15;2020/2021;Stal Mielec;Śląsk Wrocław;2021-02-01;18:00;0;0;0;0;
17721;15;2020/2021;Podbeskidzie Bielsko-Biała;Legia Warszawa;2021-01-31;17:30;1;0;0;0;
17722;15;2020/2021;Górnik Zabrze;Lech Poznań;2021-01-30;20:00;1;1;0;0;
17723;15;2020/2021;Warta Poznań;Cracovia;2021-01-30;15:00;1;0;0;0;
17724;15;2020/2021;Zagłębie Lubin;Wisła Płock;2021-01-29;18:00;0;2;0;0;
17725;15;2020/2021;Raków Częstochowa;Pogoń Szczecin;2021-01-29;20:30;0;1;0;0;
17726;15;2020/2021;Lechia Gdańsk;Jagiellonia Białystok;2021-01-30;17:30;0;2;0;0;
17727;15;2020/2021;Wisła Kraków;Piast Gliwice;2021-01-31;15:00;3;4;0;0;
17728;16;2020/2021;Lech Poznań;Zagłębie Lubin;2021-02-05;20:30;0;0;0;0;
17729;16;2020/2021;Wisła Kraków;Jagiellonia Białystok;2021-02-07;17:30;2;0;0;0;
17730;16;2020/2021;Stal Mielec;Wisła Płock;2021-03-04;20:30;2;2;0;0;
17731;16;2020/2021;Legia Warszawa;Raków Częstochowa;2021-02-06;20:00;2;0;0;0;
17732;16;2020/2021;Pogoń Szczecin;Cracovia;2021-02-06;17:30;1;0;0;0;
17733;16;2020/2021;Lechia Gdańsk;Warta Poznań;2021-02-05;18:00;1;1;0;0;
17734;16;2020/2021;Podbeskidzie Bielsko-Biała;Górnik Zabrze;2021-02-07;15:00;2;1;0;0;
17735;16;2020/2021;Piast Gliwice;Śląsk Wrocław;2021-02-06;15:00;2;0;0;0;
17736;17;2020/2021;Cracovia;Podbeskidzie Bielsko-Biała;2021-02-13;15:00;1;1;0;0;
17737;17;2020/2021;Śląsk Wrocław;Wisła Kraków;2021-02-12;20:30;1;1;0;0;
17738;17;2020/2021;Raków Częstochowa;Lechia Gdańsk;2021-02-13;20:00;0;1;0;0;
17739;17;2020/2021;Pogoń Szczecin;Piast Gliwice;2021-02-13;17:30;0;0;0;0;
17740;17;2020/2021;Jagiellonia Białystok;Legia Warszawa;2021-02-14;17:30;1;1;0;0;
17741;17;2020/2021;Górnik Zabrze;Stal Mielec;2021-02-15;20:30;2;1;0;0;
17742;17;2020/2021;Warta Poznań;Zagłębie Lubin;2021-02-15;18:00;1;0;0;0;
17743;17;2020/2021;Wisła Płock;Lech Poznań;2021-02-14;15:00;1;0;0;0;
17744;18;2020/2021;Podbeskidzie Bielsko-Biała;Jagiellonia Białystok;2021-02-20;17:30;1;1;0;0;
17745;18;2020/2021;Lech Poznań;Śląsk Wrocław;2021-02-21;17:30;1;0;0;0;
17746;18;2020/2021;Piast Gliwice;Warta Poznań;2021-02-22;18:00;0;1;0;0;
17747;18;2020/2021;Lechia Gdańsk;Górnik Zabrze;2021-02-20;20:00;2;0;0;0;
17748;18;2020/2021;Wisła Kraków;Pogoń Szczecin;2021-02-19;20:30;2;1;0;0;
17749;18;2020/2021;Zagłębie Lubin;Raków Częstochowa;2021-02-21;15:00;1;2;0;0;
17750;18;2020/2021;Stal Mielec;Cracovia;2021-02-19;18:00;0;0;0;0;
17751;18;2020/2021;Legia Warszawa;Wisła Płock;2021-02-20;15:00;5;2;0;0;
17752;19;2020/2021;Górnik Zabrze;Legia Warszawa;2021-02-27;20:00;1;2;0;0;
17753;19;2020/2021;Warta Poznań;Lech Poznań;2021-02-26;20:30;1;2;0;0;
17754;19;2020/2021;Wisła Płock;Wisła Kraków;2021-02-28;12:30;1;3;0;0;
17755;19;2020/2021;Cracovia;Zagłębie Lubin;2021-02-28;15:00;2;4;0;0;
17756;19;2020/2021;Raków Częstochowa;Podbeskidzie Bielsko-Biała;2021-02-26;18:00;1;0;0;0;
17757;19;2020/2021;Śląsk Wrocław;Pogoń Szczecin;2021-02-28;17:30;2;1;0;0;
